id_tramite,nombre_tramite,organo_rector,fecha_publicacion_produccion,marca_arancelado,link_de_acceso,validador_identidad
5087,Solicitud de Inscripción en el Registro de Almacenaje de Gas Natural de la República Argentina (RAGNar),Ministerio de Economía,2019-11-28,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5087,"Mi argentina,AFIP"
5088,Solicitud de actualización en el Registro de Almacenaje de Gas Natural de la República Argentina (RAGNar),Ministerio de Economía,2019-11-28,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5088,"Mi argentina,AFIP"
5089,Evaluación de Carreras Art. 42 de la Ley de Educación Superior (LES) y Preuniversitarias,Ministerio de Capital Humano,2019-11-29,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5089,"Mi argentina,AFIP"
5090,Solicitud de Acceso a los Recursos Genéticos,Jefatura de Gabinete de Ministros,2019-12-02,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5090,"Mi argentina,AFIP"
5091,Solicitud de Exportación/Importación de Recursos Genéticos,Jefatura de Gabinete de Ministros,2019-12-02,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5091,"Mi argentina,AFIP"
5092,Solicitud de Certificado de Cumplimiento,Jefatura de Gabinete de Ministros,2019-12-02,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5092,"Mi argentina,AFIP"
5093,Presentación Documentos de Obra,Ministerio de Economía,2019-12-03,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5093,AFIP
5094,Certificaciones especiales de inocuidad y calidad de productos de origen vegetales,Ministerio de Economía,2019-12-04,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5094,"Mi argentina,AFIP"
5097,Inscripción o Renovación del Registro de Actividades para la Fabricación y Comercialización de Equipos de Telecomunicaciones – HOMOLOGACIONES ENACOM (RAMATEL),Jefatura de Gabinete de Ministros,2019-12-05,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5097,AFIP
5098,Inscripción o Renovación del Registro de Actividades para la Fabricación de Equipos de Telecomunicaciones – HOMOLOGACIONES ENACOM (RAMATEL),Jefatura de Gabinete de Ministros,2019-12-05,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5098,"Mi argentina,AFIP"
5099,Solicitud de Inscripción al registro de Organizaciones No Gubernamentales del Sistema Nacional de Áreas Marinas Protegidas,Jefatura de Gabinete de Ministros,2019-12-06,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5099,"Mi argentina,AFIP"
5100,Inscripción o Renovación del Registro de Actividades para la Comercialización de Equipos de Telecomunicaciones – HOMOLOGACIONES ENACOM (RAMATEL),Jefatura de Gabinete de Ministros,2019-12-06,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5100,"Mi argentina,AFIP"
5101,Solicitud de Actualización de Datos del Registro de Organizaciones No Gubernamentales del Sistema Nacional de Áreas Marinas Protegidas,Jefatura de Gabinete de Ministros,2019-12-06,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5101,"Mi argentina,AFIP"
5102,Solicitudes de la Auditoría General de la Nación,Jefatura de Gabinete de Ministros,2019-12-07,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5102,"Mi argentina,AFIP"
5104,Aprobación de modificaciones de carreras del art. 43 de la LES y de postgrado,Ministerio de Capital Humano,2019-12-16,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5104,"Mi argentina,AFIP"
5105,Planes de estudio: Resolución Ministerial Nº 3432/19 - Artículo 6º,Ministerio de Capital Humano,2019-12-17,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5105,"Mi argentina,AFIP"
5106,Exención de impuestos para pasajes al exterior,Jefatura de Gabinete de Ministros,2019-12-17,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5106,"Mi argentina,AFIP"
5107,Solicitud de tasación,Ministerio de Economía,2019-12-17,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5107,AFIP
5108,Cuota - Pescados frescos - Solicitud de certificado,Ministerio de Economía,2019-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5108,"Mi argentina,AFIP"
5109,Cuota - Miel en envases mayores a un kilogramo y medio - Solicitud de certificado,Ministerio de Economía,2019-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5109,"Mi argentina,AFIP"
5110,Cuota - Maíz Dulce - Solicitud de Certificado,Ministerio de Economía,2019-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5110,"Mi argentina,AFIP"
5111,Cuota - Garbanzos secos desvainados excluidos para siembra - Solicitud de certificado,Ministerio de Economía,2019-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5111,"Mi argentina,AFIP"
5112,Cuota - Manzanas Frescas - Solicitud de Certificado,Ministerio de Economía,2019-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5112,"Mi argentina,AFIP"
5113,"Cuota - Trigo y morcajo, excluidos trigo duro y p/siembra - Solicitud de certificado",Ministerio de Economía,2019-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5113,"Mi argentina,AFIP"
5114,Cuota - Harina de trigo - Solicitud de certificado,Ministerio de Economía,2019-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5114,"Mi argentina,AFIP"
5115,Cuota - Harina de maíz - Solicitud de certificado,Ministerio de Economía,2019-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5115,"Mi argentina,AFIP"
5116,Cuota - Harina de girasol - Solicitud de certificado,Ministerio de Economía,2019-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5116,"Mi argentina,AFIP"
5117,Cuota - Preparados de sardinas/ Sardinelas / Atunes - Solicitud de certificado,Ministerio de Economía,2019-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5117,"Mi argentina,AFIP"
5118,"Cuota - Preparado de pescado entero, los demás - Solicitud de certificado",Ministerio de Economía,2019-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5118,"Mi argentina,AFIP"
5119,Cuota - Demás crustáceos en conserva - Solicitud de certificado,Ministerio de Economía,2019-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5119,"Mi argentina,AFIP"
5121,Cuota - Arvejas en conserva - Solicitud de certificado,Ministerio de Economía,2019-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5121,"Mi argentina,AFIP"
5122,Cuota - Demás Arvejas en Conserva - Solicitud de Certificado,Ministerio de Economía,2019-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5122,"Mi argentina,AFIP"
5123,Cuota - Jaleas y mermeladas sin azúcar mayores a cincuenta kilogramos - Solicitud de certificado,Ministerio de Economía,2019-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5123,"Mi argentina,AFIP"
5124,Solicitud de Inscripción al Régimen de Promoción de la Economía del Conocimiento,Ministerio de Economía,2019-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5124,"Mi argentina,AFIP"
5125,"Cuota - Demás confituras, purés y pastas - Solicitud de certificado",Ministerio de Economía,2019-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5125,"Mi argentina,AFIP"
5126,Cuota - Demás preparados de pera - Solicitud de certificado,Ministerio de Economía,2019-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5126,"Mi argentina,AFIP"
5127,Cuota - Demás preparados de durazno - Solicitud de certificado,Ministerio de Economía,2019-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5127,"Mi argentina,AFIP"
5128,Cuotas a Israel – Reserva de Cupo,Ministerio de Economía,2019-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5128,"Mi argentina,AFIP"
5129,Solicitud C.U.V  - Cupo cueros,Ministerio de Economía,2019-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5129,"Mi argentina,AFIP"
5130,Renuncia - Cupo Cueros,Ministerio de Economía,2019-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5130,"Mi argentina,AFIP"
5131,Cesión - Cuota Cueros,Ministerio de Economía,2019-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5131,"Mi argentina,AFIP"
5132,Cumplido de embarque - Cupo Cueros,Ministerio de Economía,2019-12-26,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5132,"Mi argentina,AFIP"
5134,Elección de Delegados de Personal de Asociaciones Sindicales,Ministerio de Capital Humano,2020-01-14,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5134,"Mi argentina,AFIP"
5136,Solicitud de inscripción al Registro Empresas Elaboradoras y Comercializadoras hidrocarburos y derivados,Ministerio de Economía,2020-01-21,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5136,"Mi argentina,AFIP"
5137,Declaración Jurada de casos Inactividad Procesal - Responsabilidad Civil y Automotor,Ministerio de Economía,2020-01-23,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5137,"Mi argentina,AFIP"
5138,Baja del Registro de Empresas Elaboradoras y Comercializadoras de Hidrocarburos y Derivados,Ministerio de Economía,2020-01-24,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5138,"Mi argentina,AFIP"
5139,Reinscripción al Registro de Empresas Elaboradoras y Comercializadoras Hidrocarburos y Derivados,Ministerio de Economía,2020-01-24,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5139,"Mi argentina,AFIP"
5140,Modificación de datos del Registro de Empresas Elaboradoras y Comercializadoras de Hidrocarburos y Derivados,Ministerio de Economía,2020-01-24,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5140,"Mi argentina,AFIP"
5141,Solicitud de inscripción al Registro de plantas elaboradoras y comercializadoras hidrocarburos y derivados,Ministerio de Economía,2020-01-24,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5141,"Mi argentina,AFIP"
5142,Reinscripción al Registro de plantas Elaboradoras y Comercializadoras Hidrocarburos y Derivados,Ministerio de Economía,2020-01-24,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5142,"Mi argentina,AFIP"
5143,Modificación de datos en el Registro de Plantas Elaboradoras y Comercializadoras Hidrocarburos y Derivados,Ministerio de Economía,2020-01-27,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5143,"Mi argentina,AFIP"
5144,Baja del Registro de Plantas Elaboradoras y Comercializadoras Hidrocarburos y Derivados,Ministerio de Economía,2020-01-27,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5144,"Mi argentina,AFIP"
5145,Registro de plantas de terceros a utilizar en la operatoria - Elaboradoras y comercializadoras Hidrocarburos y Derivados,Ministerio de Economía,2020-01-27,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5145,"Mi argentina,AFIP"
5146,Conformación societaria de las empresas operadoras de transporte,Ministerio de Economía,2020-01-30,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5146,AFIP
5147,Procedimiento de Evaluación de Impacto Ambiental para proyectos hidrocarburíferos en plataforma continental,Ministerio de Economía,2020-02-04,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5147,"Mi argentina,AFIP"
5149,Solicitud de exención de productos químicos y artículos comprendidos en el Convenio de Estocolmo,Jefatura de Gabinete de Ministros,2020-02-18,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5149,"Mi argentina,AFIP"
5150,Operador Independiente de Infraestructura Pasiva (OIIP) - Certificado/Constancia,Jefatura de Gabinete de Ministros,2020-02-19,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5150,"Mi argentina,AFIP"
5151,Operador Independiente de Infraestructura Pasiva (OIIP) - Otros trámites/información,Jefatura de Gabinete de Ministros,2020-02-19,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5151,"Mi argentina,AFIP"
5152,Arrendatarios de infraestructura y recursos asociados (Prestadores TIC) - Inicio de Operaciones,Jefatura de Gabinete de Ministros,2020-02-20,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5152,"Mi argentina,AFIP"
5155,Reparación de Legajos Laborales de Trabajadores del Estado Detenidos – Desaparecidos (Decreto 1199/2012),Ministerio de Economía,2020-03-10,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5155,"Mi argentina,AFIP"
5159,Cobro a distancia - Proveedores Hospital Posadas,Ministerio de Salud,2020-03-18,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5159,"Mi argentina,AFIP"
5163,FONDO DE RESERVA LRT - Presentaciones ART Gerenciadora,Ministerio de Economía,2020-03-25,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5163,"Mi argentina,AFIP"
5168,Presentación administrativa - Productos Domisanitarios,Ministerio de Salud,2020-03-30,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5168,"Mi argentina,AFIP"
5169,Solicitud de inscripción en el Registro Nacional de Bocas de Expendio de Combustibles (RES1102),Ministerio de Economía,2020-04-02,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5169,"Mi argentina,AFIP"
5170,Actualización / Información complementaria en el Registro Nacional de Bocas de Expendio de Combustibles (RES1102),Ministerio de Economía,2020-04-02,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5170,"Mi argentina,AFIP"
5171,Solicitud de baja en el Registro Nacional de Bocas de Expendio de Combustibles (RES1102),Ministerio de Economía,2020-04-02,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5171,"Mi argentina,AFIP"
5172,PAC llamado especifico COVID-19,Ministerio de Economía,2020-04-03,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5172,"Mi argentina,AFIP"
5173,Presentación Ciudadana ante el Poder Ejecutivo,Jefatura de Gabinete de Ministros,2020-04-03,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5173,"DNI,Mi argentina,ANSES,AFIP"
5174,Presentación de Declaración Jurada de estaciones móviles de los servicios SCMA / PCS / STM / SRMC,Jefatura de Gabinete de Ministros,2020-04-06,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5174,"Mi argentina,AFIP"
5175,"Presentación de Plan de Actividades - Programa Nacional de Inclusión Socio-Productiva y Desarrollo Local - CONVENIOS CONSTRUCTIVOS, PROMOCIÓN DE LA SALUD Y CUIDADO DEL AMBIENTE",Ministerio de Capital Humano,2020-04-06,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5175,"Mi argentina,AFIP"
5179,Presentación de Declaración Jurada Ley 20.091 o Ley 24.557 FR,Ministerio de Economía,2020-04-20,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5179,"Mi argentina,AFIP"
5180,Presentación de Declaración Jurada del Seguro Colectivo de Vida Obligatorio (SCVO),Ministerio de Economía,2020-04-20,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5180,"Mi argentina,AFIP"
5181,"Mesa de Entradas Virtual – Secretaría de Innovación, Ciencia y Tecnología",Jefatura de Gabinete de Ministros,2020-04-21,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5181,"Mi argentina,AFIP"
5183,Autorización de importación de productos químicos y artículos comprendidos en el Convenio de Estocolmo,Jefatura de Gabinete de Ministros,2020-04-22,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5183,"Mi argentina,AFIP"
5184,Autorización de exportación de productos químicos y artículos comprendidos en el Convenio de Estocolmo,Jefatura de Gabinete de Ministros,2020-04-22,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5184,"Mi argentina,AFIP"
5185,Solicitud de Certificado Nacional e Internacional / Inspección de prevención de la contaminación,Ministerio de Seguridad Nacional,2020-04-23,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5185,"Mi argentina,AFIP"
5186,Control de Calidad local de medicamentos y especialidades medicinales importados de origen sintético o semisintético,Ministerio de Salud,2020-04-24,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5186,"Mi argentina,AFIP"
5187,Solicitud de Inscripción de Cooperativa,Ministerio de Capital Humano,2020-04-27,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5187,AFIP
5189,Habilitación Empresa Control de Derrames / Solicitud de Inspección,Ministerio de Seguridad Nacional,2020-04-30,NO ARANCELADO,https://tramitesadistancia.gob.ar/tramitesadistancia/detalle-tipo?id=5189,"Mi argentina,AFIP"
